index,word,count,vec_len,cos_avg
24491,manifestation,6930,1.3272073,0.47658247
26428,gujarati,6929,1.527153,0.50485295
23641,draper,6929,1.477465,0.43570527
26149,huffington,6927,1.4681536,0.4223587
21514,galileo,6925,1.5208868,0.43627065
19344,lillian,6924,1.2972472,0.45097497
18579,comfortably,6924,1.5039397,0.4760255
19324,madeleine,6923,1.4420354,0.46460167
26043,snowfall,6923,1.4544334,0.47991753
27478,vocalists,6922,1.4071648,0.51952165
22720,guo,6922,1.5881485,0.46108577
17569,waltz,6922,1.4547504,0.44935888
23588,togo,6921,1.5718439,0.459988
20114,robbed,6921,1.5016781,0.45735165
21274,elastic,6920,1.4868168,0.46917045
24708,hermitage,6919,1.522366,0.4575371
24982,concordia,6919,1.4959184,0.48009187
27977,legislatures,6918,1.56806,0.47487247
27223,externally,6917,1.6081823,0.50162655
20558,rendezvous,6917,1.4201542,0.45397374
27119,wrexham,6916,1.4472983,0.5122349
17578,deepest,6916,1.5125141,0.4600445
12981,cooled,6916,1.4562315,0.45082876
23431,titanium,6915,1.4750429,0.492408
21790,bai,6912,1.5788637,0.41299698
25427,bilbao,6912,1.5500742,0.48003605
24476,republished,6912,1.4483787,0.5168528
27062,connacht,6911,1.5267986,0.49253556
24081,adjustments,6911,1.3848078,0.5128063
26090,whereupon,6909,1.6390235,0.48517442
27256,islamist,6908,1.3921438,0.50893044
20497,kite,6908,1.4424765,0.41191965
20993,melvin,6908,1.4951315,0.4718595
9318,chloe,6907,1.0902848,0.38381666
17659,echoes,6906,1.4090053,0.46896893
23605,sesame,6905,1.5704297,0.42808878
14271,pavement,6905,1.2825211,0.44255581
25582,sequential,6905,1.4008139,0.47873762
24732,messaging,6905,1.3882043,0.47136635
28936,eastenders,6904,1.538651,0.45728797
17991,hangs,6903,1.4835049,0.45977616
22157,lithium,6903,1.4780792,0.45051163
26182,gabled,6902,1.3936046,0.48532772
17806,apologized,6902,1.5176895,0.45321962
23527,herrera,6900,1.4801977,0.4924848
25713,hezbollah,6899,1.4755499,0.48989967
24112,banda,6899,1.6351752,0.41539854
24524,nes,6899,1.6576003,0.40894878
22434,sms,6898,1.4800099,0.46131766
18305,cathy,6898,1.3012328,0.46195745
23922,sumner,6897,1.4804155,0.47258648
26403,sinn,6896,1.5851375,0.45190042
23591,safari,6896,1.5324451,0.45358375
19374,taped,6896,1.5212528,0.46302485
17543,polly,6895,1.3579502,0.4191316
25349,draught,6894,1.5770125,0.40605292
23107,outlaws,6894,1.4655303,0.48407593
26166,plastics,6894,1.3475363,0.50202703
24339,solos,6893,1.4562228,0.48420134
25791,racers,6892,1.528733,0.4920739
10702,claws,6892,1.2901698,0.42713347
9652,desperately,6891,1.2374817,0.42726746
21659,predatory,6891,1.4533287,0.4834201
23928,colbert,6890,1.5449448,0.42883277
24424,metz,6889,1.5653272,0.4704519
17399,natasha,6888,1.3398638,0.43761888
23257,whitehead,6888,1.4628488,0.4642041
21929,hoc,6887,1.5701007,0.39667004
27957,spawning,6886,1.5749176,0.4752681
23418,nepali,6885,1.5407826,0.47815865
23502,rollins,6885,1.4573792,0.46128795
23131,novice,6883,1.4384409,0.44580576
26707,leasing,6882,1.5564617,0.49697465
6130,forehead,6881,1.2285401,0.39821744
16100,unseen,6881,1.4715112,0.42260864
26769,sima,6881,1.8232292,0.45580786
22304,lansing,6880,1.4476566,0.42924437
12922,lace,6879,1.3499858,0.39014778
25000,fielder,6879,1.5501198,0.45593244
21701,rosen,6878,1.447177,0.41225478
23562,banners,6878,1.4664917,0.4653634
26505,liberalism,6878,1.4623333,0.50101846
23339,orchestrated,6878,1.4455919,0.50153315
25405,embodied,6877,1.6009663,0.47283888
23517,ptolemy,6877,1.5290884,0.45302677
27344,javanese,6877,1.5475045,0.49184775
26958,disused,6876,1.3951459,0.5007342
26874,chromosomes,6875,1.5514163,0.46994677
24576,novo,6875,1.7218783,0.4161826
19651,bois,6874,1.6212535,0.43142763
23321,paisley,6873,1.5518626,0.46004725
22194,gibbons,6873,1.4280162,0.436162
26223,transcribed,6873,1.5825392,0.4894388
22674,helmets,6872,1.4670122,0.47608826
23942,casts,6872,1.6064261,0.45559344
7771,slept,6872,1.2880597,0.4020553
27837,henan,6871,1.523424,0.51037633
19674,defiance,6870,1.3603163,0.47655207
25536,cosmetic,6869,1.4754652,0.47408164
26996,restricting,6869,1.5092106,0.51624
25554,wnba,6866,1.6564263,0.4531197
24580,registrar,6865,1.5104138,0.4802892
25674,announcements,6864,1.4870884,0.4846214
25697,writ,6864,1.5924215,0.39415294
23013,cappella,6864,1.7981889,0.4210712
10930,yo,6863,1.3405004,0.36124694
19769,halle,6863,1.5569105,0.41208062
18961,aubrey,6862,1.4167589,0.43103042
22233,prakash,6862,1.5798229,0.4727575
18638,domenico,6861,1.3799523,0.4470315
24173,tabloid,6860,1.3922806,0.45910296
20385,hints,6860,1.513914,0.45617175
28050,appointing,6859,1.5202087,0.5236421
23723,catfish,6858,1.4924839,0.44941637
23542,onstage,6857,1.4701265,0.4737358
25262,environmentally,6856,1.5354333,0.45770085
25750,seizures,6855,1.4596405,0.4885141
26353,guildford,6855,1.5129757,0.49715924
27899,knesset,6855,1.69623,0.4331037
25634,durable,6854,1.4428059,0.48766991
21483,mirage,6852,1.5069973,0.44685584
20586,bertrand,6851,1.5267984,0.46912938
25826,euclidean,6848,1.4585861,0.45415065
26674,outset,6847,1.4532344,0.49785832
17174,intro,6846,1.4455312,0.40689573
16950,zu,6846,1.4323764,0.3952371
22728,psalm,6845,1.5643599,0.4563214
27083,cranes,6841,1.5745006,0.47147414
23857,pereira,6841,1.4389625,0.49136484
16819,posture,6839,1.3873472,0.44160604
21982,enrico,6838,1.4422686,0.4883466
25613,hypothetical,6837,1.470346,0.47894514
25854,factual,6837,1.4546404,0.4780135
26818,artisans,6836,1.3992243,0.51442504
27928,principals,6834,1.4585395,0.4686609
25138,firth,6834,1.5264529,0.45180702
19872,mediated,6833,1.4921193,0.45872355
25744,zaragoza,6833,1.4716115,0.50116205
10973,rip,6830,1.3422568,0.37692773
19571,benches,6830,1.4338398,0.47268704
10007,butt,6827,1.3953061,0.35498554
26864,barnet,6827,1.6003066,0.4723108
27186,corrugated,6824,1.5209813,0.4497514
28257,rappers,6822,1.5103714,0.47091684
23759,pieter,6822,1.584836,0.44208524
24169,superfamily,6821,1.5501431,0.44825596
24540,proxy,6821,1.5139223,0.44554773
17020,boiled,6820,1.441875,0.453315
22390,nightly,6820,1.446866,0.4725845
27260,unicode,6817,1.6946232,0.4053815
26732,asteroids,6815,1.5063666,0.4640294
27456,rotherham,6815,1.4339987,0.5164703
26112,uniting,6815,1.543659,0.4880454
27105,fraudulent,6814,1.4203173,0.5091284
26293,proficiency,6814,1.4360825,0.49223903
12675,tomas,6814,1.4195025,0.413247
17950,beautifully,6812,1.3485832,0.5015028
8537,kisses,6812,1.3178629,0.42789227
28156,rodents,6812,1.4433057,0.5166371
26292,fatally,6812,1.482336,0.49259984
18950,marta,6812,1.5457208,0.4512538
22191,revelations,6810,1.4016254,0.49156997
23513,sahib,6810,1.5704181,0.4615521
26664,phonetic,6809,1.4952536,0.4718196
27449,caledonian,6809,1.6634786,0.45611805
23220,mcgrath,6808,1.4034227,0.46034852
14850,gunner,6807,1.3341151,0.40570945
26640,equator,6807,1.5167996,0.4614635
10577,swallow,6806,1.3232229,0.39824572
25050,suriname,6804,1.5598732,0.4811083
21416,techno,6803,1.4335867,0.44512534
26932,pornographic,6802,1.4552199,0.47951233
26602,furlongs,6801,1.6289454,0.3981753
24246,rooney,6800,1.4892119,0.432252
25338,interspersed,6800,1.4519745,0.4842218
28500,eras,6799,1.6775082,0.451068
22126,finely,6795,1.4364209,0.4779742
26315,antennas,6795,1.427657,0.4829725
20725,paranormal,6793,1.4299979,0.43239862
23175,classmate,6793,1.4507719,0.48760977
16858,tobias,6792,1.3441842,0.42570874
17798,patty,6792,1.4597633,0.433398
25387,nantes,6792,1.5022165,0.5011775
25144,commandos,6791,1.4518859,0.49428976
14899,melt,6790,1.388009,0.4285544
23831,escorting,6789,1.4546995,0.4993365
27389,reclamation,6789,1.4074211,0.46628976
24450,clandestine,6789,1.38394,0.49352407
21344,toad,6789,1.40017,0.43829066
26003,vested,6788,1.6663212,0.4320672
23263,appropriately,6788,1.4647146,0.4909085
18390,bedrooms,6787,1.4029171,0.47740978
16654,stricken,6787,1.428709,0.44286683
21775,weaknesses,6787,1.4151776,0.48357144
23172,prophets,6785,1.4907045,0.47495842
26843,monterrey,6785,1.5653145,0.49477497
22745,wilkins,6783,1.4557984,0.47079775
15451,mal,6782,1.3500321,0.3563236
9444,whoever,6782,1.674128,0.3777918
24105,scholastic,6781,1.5870701,0.463688
24623,foxes,6781,1.4329995,0.4726595
16844,colon,6780,1.4377164,0.37957224
28263,reintroduced,6780,1.5745037,0.5076371
22224,objection,6780,1.5082071,0.46435982
27574,assimilation,6779,1.5055633,0.49150488
28439,austrians,6779,1.4801936,0.5184983
21268,inevitably,6778,1.4176236,0.49475452
28757,coloration,6777,1.3879465,0.5067852
19290,julien,6776,1.5003523,0.45498726
23387,mechanized,6776,1.4835075,0.4886392
27301,climatic,6775,1.5347753,0.47490847
25237,crusader,6775,1.497091,0.47543183
26714,servicemen,6774,1.4634213,0.48564705
26619,viz,6773,1.7188133,0.4007823
21817,octave,6772,1.521785,0.43216893
21425,predictable,6771,1.3413935,0.47241727
26446,gestapo,6771,1.452993,0.48403683
27728,lombardy,6771,1.521149,0.49410075
26617,transatlantic,6770,1.4895045,0.4778988
23034,dunbar,6770,1.5164019,0.4710849
19586,pads,6769,1.4734831,0.45083833
19148,realise,6769,1.507756,0.47656876
12160,operative,6769,1.3499248,0.38913056
25317,tunis,6768,1.4920052,0.49137217
13174,rusty,6767,1.2976388,0.41401562
18051,bianca,6767,1.306566,0.43820456
28034,caliphate,6767,1.5475296,0.4755464
22983,superiors,6766,1.3782104,0.47842157
17508,gina,6766,1.3263187,0.45336086
24159,newcomers,6765,1.5146648,0.48287
9955,vanished,6764,1.2325116,0.43377155
28269,wastewater,6764,1.4562774,0.47508457
23911,assign,6762,1.4256301,0.47516513
25884,fabrication,6761,1.4595683,0.48686123
22371,exiting,6761,1.4669856,0.4851514
24685,avoidance,6761,1.497928,0.47858962
28448,eruptions,6760,1.4773122,0.47297478
16298,aden,6759,1.4697084,0.3831725
27722,administrations,6756,1.5840905,0.49287233
13875,reilly,6756,1.3450155,0.43558368
28172,serials,6755,1.4584197,0.46902955
25552,shetland,6755,1.5478522,0.44041306
26141,prc,6755,1.5261533,0.47132245
27492,townsville,6755,1.527633,0.5029663
19431,cheryl,6754,1.3328309,0.45569468
23566,vegetarian,6754,1.4735467,0.46468252
20287,hm,6753,1.5886452,0.39714605
28683,championed,6751,1.485026,0.51795626
28063,wrestlemania,6750,1.6048144,0.42389998
26123,scranton,6750,1.6069221,0.48571482
19907,incapable,6749,1.4349698,0.45995024
28301,quakers,6747,1.5741109,0.4879895
19493,encore,6746,1.4722794,0.4522631
8614,rested,6744,1.2155982,0.41972747
22474,bahia,6744,1.519442,0.46657717
14673,sasha,6744,1.3002813,0.37685782
25755,wwii,6743,1.4330506,0.49173856
19238,accusation,6742,1.3290364,0.48756036
24425,nagoya,6742,1.5694487,0.50670445
21689,blizzard,6740,1.5047144,0.4736868
25432,turkmenistan,6740,1.6218408,0.5069088
22627,emitted,6740,1.4614537,0.5051035
23826,dictated,6739,1.5044613,0.46110165
24731,copying,6738,1.4549793,0.49329156
10021,silly,6738,1.2287455,0.42140314
24912,arson,6737,1.4359027,0.45546544
26355,staunch,6735,1.3932623,0.47903007
27597,favorably,6734,1.5099012,0.48198602
15913,glove,6734,1.4495981,0.39817908
18481,wrought,6733,1.4739301,0.44213688
28368,ousted,6732,1.5170574,0.52337474
24370,globalization,6732,1.4810655,0.49495083
29041,internment,6732,1.5328752,0.4704592
24404,maha,6731,1.4451684,0.41868204
27667,subsistence,6730,1.4571985,0.475454
27247,occurrences,6730,1.4683961,0.49780163
27193,tyrol,6730,1.5843507,0.44856128
26073,pensacola,6728,1.5085889,0.49397185
22163,balloons,6728,1.4933273,0.45810708
26092,devout,6728,1.3671162,0.49304584
20826,hokkaido,6728,1.5166221,0.48451346
12580,utterly,6727,1.2593654,0.45749304
27155,planners,6726,1.479121,0.49828145
23415,abduction,6724,1.4384805,0.47881684
20451,lodged,6723,1.4947876,0.46031502
25447,saskatoon,6723,1.4569888,0.4742845
25584,bloomfield,6723,1.5203558,0.4723394
25812,hallmark,6722,1.5275359,0.44928735
26216,tianjin,6722,1.5551014,0.51360613
24483,royale,6722,1.5362772,0.4509969
17674,remark,6721,1.3592588,0.4726925
23699,kaufman,6721,1.5306987,0.47188848
25934,bureaucracy,6719,1.4283917,0.4919289
27644,asserting,6719,1.4913696,0.5344199
25958,telecommunication,6715,1.4384719,0.50237286
28755,bolsheviks,6715,1.5300024,0.5014164
26956,athenian,6713,1.4647883,0.47684976
22034,mcgee,6711,1.4746605,0.45308435
21894,acknowledging,6710,1.4237391,0.5156809
22996,haas,6710,1.6342714,0.45429677
19544,lore,6709,1.5024672,0.37793842
24533,staples,6709,1.5485,0.45378134
17894,impress,6709,1.4482663,0.430975
27140,modernized,6708,1.4854599,0.51668364
27737,substantive,6708,1.5630462,0.4801073
27675,perpetrators,6707,1.4882623,0.5196786
23915,invariant,6706,1.4672978,0.46528414
23937,hawker,6706,1.5484862,0.43786886
20948,babu,6705,1.6334077,0.46699306
18188,phoebe,6705,1.2774796,0.4313036
24357,rotate,6705,1.4467324,0.48325583
19311,flock,6699,1.4830315,0.41323012
27053,indochina,6698,1.6471617,0.49292642
28763,liquidation,6698,1.4944519,0.48915073
25640,billing,6696,1.566184,0.46488833
28396,translators,6696,1.6062629,0.48685557
22455,chao,6696,1.5938603,0.43357155
26883,yeomanry,6696,1.5277742,0.46551496
26633,simulate,6693,1.4930886,0.48682103
25886,mahmud,6693,1.5589219,0.50667375
22113,palais,6692,1.5828797,0.47147748
25020,pious,6692,1.3933207,0.5061443
27374,hunan,6691,1.5300598,0.49590153
21843,crocodile,6691,1.3843673,0.4623264
21902,garments,6690,1.3442681,0.5003701
23498,wolff,6689,1.5278838,0.47430995
27575,reworked,6689,1.456746,0.52223253
22149,navigate,6688,1.3683413,0.480662
21106,heightened,6688,1.416964,0.4854335
22531,rpg,6687,1.5532867,0.4484006
18651,grill,6687,1.4398304,0.42076802
26866,ymca,6687,1.4884028,0.48251557
28436,variability,6687,1.4705288,0.5021655
25135,unsafe,6687,1.4952465,0.48641458
25381,cosmetics,6685,1.4145111,0.48404142
27322,disadvantaged,6685,1.3837845,0.5073814
22860,neumann,6685,1.4549273,0.45495045
20268,sacrificed,6684,1.4492854,0.47338703
26163,baseline,6684,1.5762024,0.4681199
23311,buys,6683,1.4956437,0.4811436
22249,enjoyable,6683,1.3540698,0.5112756
21934,sim,6682,1.4613011,0.36678717
24172,collateral,6682,1.5543841,0.42926458
28521,taxon,6682,1.4817289,0.46463522
25999,sheds,6682,1.534976,0.48647693
24835,widows,6682,1.5602444,0.4567534
24029,wallis,6681,1.6103368,0.44138682
22281,mats,6681,1.4921917,0.4088974
28867,heraldic,6680,1.5513527,0.46365184
24940,iec,6678,1.6231954,0.43196738
22839,clockwise,6678,1.7494934,0.41446722
18178,che,6677,1.3875612,0.36062023
28148,biomass,6677,1.5020933,0.49088037
24536,nueva,6677,1.5917454,0.47145593
12727,dusty,6676,1.2623304,0.41778594
21342,sbs,6676,1.5052266,0.46726164
22815,knowles,6675,1.4146318,0.4395731
20767,debating,6674,1.4945289,0.46689367
26943,remade,6674,1.4475206,0.47493833
24592,casablanca,6674,1.6203331,0.4770619
15197,fang,6673,1.4681184,0.38594297
22428,ernesto,6672,1.4707884,0.4885469
22230,shelton,6671,1.4522868,0.4419138
27024,supplemental,6670,1.5804405,0.46452302
12023,fernandez,6669,1.2903749,0.46044567
24694,purge,6668,1.5322597,0.4513104
28523,guitarists,6668,1.4874971,0.50446576
25899,roanoke,6667,1.495366,0.48819375
27081,pursuant,6667,1.4526138,0.4810924
26000,fide,6667,1.701368,0.40722692
23032,query,6666,1.425832,0.47132915
22080,rashid,6666,1.563157,0.46240652
20174,traveler,6665,1.4020895,0.45462334
24815,jihad,6665,1.5178441,0.45577955
27294,intersecting,6665,1.5115068,0.4994936
14816,slides,6665,1.3828833,0.4695273
15439,folds,6664,1.4563625,0.44265407
26066,decimal,6659,1.5681856,0.43403515
28364,peacekeeping,6659,1.4436098,0.45953667
25455,interpreting,6659,1.5090045,0.4899436
28548,protections,6658,1.4868284,0.49997628
25954,fledgling,6657,1.4299192,0.46983957
24784,civilizations,6656,1.4971935,0.49795696
23678,bragg,6656,1.5346097,0.43051153
26616,initiating,6655,1.4863551,0.51013
25583,siam,6655,1.576015,0.4517672
28175,polynomials,6654,1.4051106,0.48084602
23698,robson,6653,1.4765059,0.46029046
19486,mabel,6653,1.3526794,0.45057902
24571,repulsed,6652,1.5473819,0.49329227
28577,reactivated,6652,1.580373,0.50985354
26913,mfa,6651,1.6308699,0.45412868
23127,furnishings,6650,1.3664855,0.49111375
20406,hectare,6650,1.4774022,0.47734758
14532,wrath,6648,1.3903638,0.3926728
22457,picasso,6647,1.4757475,0.4550962
18208,yin,6646,1.4066986,0.44002056
12802,dreaming,6646,1.362508,0.41905698
17817,suspicions,6645,1.3403349,0.47280326
27198,aegean,6645,1.5318468,0.49529332
26040,eritrea,6644,1.5484798,0.4965639
25261,rejoin,6644,1.4897343,0.47336802
24715,hidalgo,6643,1.5398883,0.49011028
17776,baked,6641,1.4599854,0.43989792
21391,cured,6641,1.4759007,0.46720055
23717,hooper,6640,1.3947698,0.46310446
24086,sui,6640,1.6274092,0.41878894
22814,gotham,6640,1.5487617,0.4565906
27226,enrichment,6638,1.5481107,0.4656061
27473,projective,6637,1.4230008,0.4519139
27799,disrepair,6636,1.375167,0.45887738
25220,thrive,6636,1.3890557,0.4686951
22567,dietrich,6636,1.593371,0.4695347
23811,showtime,6636,1.433944,0.4807714
24004,homo,6635,1.4741336,0.38332853
26262,learners,6634,1.4715018,0.4727934
22816,optic,6633,1.5593987,0.43639982
27071,teaser,6631,1.4229316,0.4614735
25073,duly,6630,1.530037,0.47654608
26238,timbers,6630,1.4946334,0.46387547
18168,om,6629,1.3894029,0.3688634
21562,marjorie,6629,1.3783497,0.4814239
19830,vida,6629,1.6492789,0.4507956
19188,risky,6628,1.3294203,0.467548
23249,skipper,6628,1.482608,0.45828542
20392,coarse,6627,1.4151788,0.47712132
27214,leyte,6626,1.6085061,0.4892342
23582,peppers,6625,1.5025222,0.4473498
27748,bribery,6625,1.4631238,0.49545932
26630,galveston,6625,1.4855167,0.49288175
26343,basalt,6625,1.4993383,0.46428367
23068,uv,6623,1.6269358,0.4302733
7200,breathe,6620,1.2686201,0.38927686
15035,restless,6620,1.3185344,0.44352832
23375,lambda,6619,1.492109,0.46190354
27758,iteration,6619,1.4474555,0.48167568
22222,maroon,6619,1.4542285,0.44059455
27841,equivalence,6618,1.5616908,0.47068715
22088,plum,6618,1.4436207,0.39289597
25895,pitted,6618,1.645479,0.4731409
24816,nectar,6618,1.5547765,0.4520119
23989,konstantin,6616,1.5661367,0.5030018
16673,cafeteria,6615,1.2740318,0.46596387
29233,conservatoire,6613,1.568229,0.4752661
19385,manly,6612,1.4414488,0.44901833
20298,oro,6612,1.631706,0.42351186
27777,facilitates,6612,1.3291949,0.5385363
26537,tko,6612,1.3618159,0.46286678
22940,cocoa,6611,1.4529943,0.45081726
24811,hamid,6611,1.6403091,0.49700826
28252,illustrating,6610,1.5511353,0.5037068
27138,comets,6610,1.604554,0.49214712
22640,mata,6610,1.5029507,0.413254
25683,assassinate,6610,1.4011409,0.49877042
18293,cradle,6609,1.5794241,0.4342462
18973,avalon,6609,1.3917102,0.41529533
21893,cite,6609,1.5636569,0.47125137
20234,resentment,6608,1.2989931,0.5130299
27666,persecuted,6607,1.4832522,0.5224114
24615,upbringing,6607,1.4100384,0.49398008
22889,sl,6607,1.2477282,0.34662408
22226,carlson,6606,1.4044976,0.46390465
27558,naturalized,6605,1.6625377,0.4566002
22160,graf,6604,1.5704502,0.4108477
28026,telescopes,6604,1.5143923,0.46792772
19924,kali,6603,1.4282737,0.40707928
26367,bayer,6602,1.6814843,0.43778926
